refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere,category,Gravity,Degree_Centrality,Betweenness_Centrality,Edge_Weight_Sum,Community_ID
ADATAC,OC(=O)c1cc(/N=N/c2ccc(cc2)OCc2cc(COc3ccc(cc3)/N=N/c3cc(cc(c3)C(=O)O)C(=O)O)cc(c2)COc2ccc(cc2)/N=N/c2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Zn,26.34279,10.27339,16.37218,large pore,0.6898863646921283,0.019520851818988466,3.9740820762393245e-06,18.507151701928876,3
ADAVEI,C/C(=N\Nc1ccccn1)/c1ccc(cc1)N(c1ccc(cc1)/C(=N/Nc1ccccn1)/C)c1ccc(cc1)/C(=N/Nc1ccccn1)/C,Ag,10.15021,8.70819,10.15021,large pore,0.9214877652626572,0.52,0.012789115646258498,22.399597712008337,10
ADEGIA,OC(=O)c1ccc(cc1)C(=O)O,Gd,2.88073,1.44486,2.87942,nonporous,0.8697720743621651,0.5031446540880503,0.041723846127355836,68.99695040000563,195
ADEGIA01,OC(=O)c1ccc(cc1)C(=O)O,Gd,2.88895,1.25148,2.80568,nonporous,0.8403229971448065,0.4968553459119497,0.03764596839292212,68.1325989550024,195
ADUWIH,OC(=O)c1cccc(c1)OCc1c(COc2cccc(c2)C(=O)O)c(COc2cccc(c2)C(=O)O)c(c(c1COc1cccc(c1)C(=O)O)COc1cccc(c1)C(=O)O)COc1cccc(c1)C(=O)O,Zn,7.62273,5.59735,7.586,medium pore,0.681937015598733,0.04525288376220053,8.028953889365818e-05,42.42413410076753,3
AFOJIO,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Gd,1.66787,1.01995,1.62588,nonporous,0.4022300087877231,0.20754716981132076,0.02628720300522557,28.683715295320205,195
AFOVAT,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,La,6.397,4.99848,6.31381,medium pore,0.7073225150261564,0.32903225806451614,0.14237980138557305,43.89608638413034,32
AFUDUD,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Gd,5.96558,3.88578,5.96558,small pore,0.44461896319332017,0.32704402515723274,0.00429187141653886,44.974435091131554,195
AFUFAL,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Pr,6.11713,4.00178,6.11713,medium pore,0.4634041690676728,0.24509803921568626,0.01686675744171499,21.460229266486948,96
AGDCNM,N#CC(N(=O)=O)C#N,Ag,2.1022,0.74448,1.77282,nonporous,0.0,1.0,0.0,0.8081490469677951,20
AGOXAL04,OC(=O)C(=O)O,Ag,0.94506,0.33871,0.94506,nonporous,0.4,1.0,0.0,1.9999546652977136,27
AGSLFA,OS(CCS(O)(O)O)(O)O,Ag,1.56317,0.82387,1.56317,nonporous,1.0,1.0,1.0,1.6994315062250172,28
AGULAQ,OC(=O)CN1C=C(O)CC(=C1)C(=O)O,Mn,3.20902,1.59246,3.20792,nonporous,0.4,1.0,0.0,1.9406567353859796,29
AGUVEE,n1ncn(c1)n1cnnc1,Cu,4.90012,2.38894,4.90012,nonporous,0.9999999999999998,1.0,0.003846153846153846,12.7900129732296,30
AHETAK,OC(=O)c1ccncc1,Co,9.74824,6.48486,9.74824,medium pore,0.4730771151441825,0.29970760233918126,0.0029240296476139302,176.24953806391943,55
AHIJOQ01,O[C@H]([C@H](C(=O)O)O)C(=O)O,Pb,1.54742,0.5975,1.54256,nonporous,0.4,1.0,0.0,1.9882790474715148,33
AKEGON,COc1cc(C(=O)O)c(cc1C(=O)O)OC,Mn,2.17662,1.33178,2.17662,nonporous,0.5098384083052456,0.010438413361169102,0.00031426091437679543,4.187827927963477,225
AKOXIJ,OC(=O)c1ccncc1,Ni,7.14788,4.61354,6.21478,medium pore,0.6799195724974851,0.4427083333333333,0.013560823661066805,72.48563175024678,60
ALALUU,OC(=O)CC(=O)O,Pr,2.34455,0.89891,2.06381,nonporous,0.9632207552718857,0.5,0.0,10.247102033032611,37
ALANAD,OC(=O)c1cc(cc(c1)C(=O)O)n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,8.23629,5.32411,8.21237,medium pore,0.6930638214158253,0.09139307897071873,4.555698363410661e-06,86.26365432438226,3
ALUJEX,OC(=O)c1ccc(cc1)C(=O)O,La,4.21186,1.415,4.15505,nonporous,0.7769482049869361,0.432258064516129,0.06320200177461735,57.65594311105217,32
AMBZAG10,OC(=O)c1ccc(cc1)N,Ag,2.32181,1.18814,2.31351,nonporous,0.3861748772940692,0.09292035398230089,0.007410415643067767,17.31115600340681,73
AMIXOK,OC(=O)c1ccc(cc1)C(=O)O,Nd,2.04656,0.8728,2.04656,nonporous,0.423491965589371,0.4728682170542636,0.07970703690730867,52.33200824128904,18
AMOMUM,OC=O,Fe,4.48601,1.88776,4.47037,nonporous,0.4,1.0,0.0,84.74381783434242,43
AMOROK,OS(CCCCP(=O)(O)O)(O)O,Sm,2.35877,1.29641,2.3246,nonporous,0.0,1.0,0.0,0.9008201813450164,48
AMURUX,OC=O,Mg,4.2686,2.1039,4.2686,nonporous,0.3682518923930047,1.0,0.0,83.80738009506153,50
ANUGEW,OC(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,14.44193,10.20513,14.44193,large pore,0.445379070473493,0.3598233995584989,0.00358075751718932,278.21225452517234,1
APAYUN,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,La,5.97076,4.10555,5.96499,medium pore,0.561370637562024,0.3419354838709677,0.010925739108995382,45.32725985274818,32
APAZIC,OC(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,La,7.1095,4.73443,7.1095,medium pore,0.5613708237562332,0.3419354838709677,0.010925739108995382,45.32728645208284,32
APEBED,OC(=O)c1ccc(s1)C(=O)O,Zn,3.01071,1.8485,2.96433,nonporous,0.7,0.625,0.0,4.994545594975602,5
AQMAND,OC(=O)CC(=O)O,Nd,2.62643,1.22555,2.62643,nonporous,0.9675655053005121,0.5925925925925926,0.000570514605602325,13.437362044127948,90
AQOLUP,[nH]1ncc(n1)c1cc(cc(c1)c1[nH]nnc1)c1nn[nH]c1,Co,15.58222,5.36079,15.57824,medium pore,0.4,1.0,0.0,2.809171301540685,58
ASEMUG01,OC(=O)CN(CC(=O)O)CC(=O)O,La,1.78023,0.93823,1.57538,nonporous,0.0,1.0,0.0,0.999999630867392,65
ASUKEE,n1ccc(cc1)c1ccncc1,Cu,4.78914,3.45844,4.64139,small pore,0.9057977358373461,0.5701357466063349,0.030424896255155747,107.81447584732408,56
ASUKEE01,n1ccc(cc1)c1ccncc1,Cu,4.79531,3.45398,4.62079,small pore,0.9057952596644719,0.5701357466063349,0.030424896255155747,107.81380347505512,56
ATAFIK,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,4.00038,2.3529,3.99783,nonporous,0.7638916201955079,0.1508429458740018,0.0016202891895746474,145.8004525256094,3
ATEZIK,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Lu,9.70566,7.60488,9.70301,medium pore,1.0,1.0,1.0,1.690117695262102,67
ATIJOC,OC(=O)c1ccc(cc1)C(=O)O,La,2.43591,1.57416,2.43591,nonporous,0.7620140281875629,0.432258064516129,0.049387795385235585,58.000473693823594,32
ATIJUI,OC(=O)c1ccc(cc1)C(=O)O,Pr,2.42116,1.52432,2.42116,nonporous,0.6351743504062333,0.39215686274509803,0.10885272195999685,34.219656224388544,96
ATIKAP,OC(=O)c1ccc(cc1)C(=O)O,Gd,2.27471,1.13195,2.26873,nonporous,0.8406622798488333,0.4968553459119497,0.03764596839292212,68.19434282235464,195
ATIKET,OC(=O)c1ccc(cc1)C(=O)O,Dy,2.27825,1.14904,2.26396,nonporous,0.8653902525871777,0.6194690265486725,0.051586492364018854,60.463735326362006,181
ATIKIX,OC(=O)c1ccc(cc1)C(=O)O,Y,2.28779,1.13671,2.2837,nonporous,0.9999999999999999,0.9444444444444444,0.10068397201685003,29.65369151922635,41
ATOTIM,OC(=O)c1ccc(cc1)C(=O)O,V,13.96867,13.69556,13.96446,large pore,0.999915401237613,1.0,0.0003339920398563834,57.458139081327715,40
AVAKEP02,OC(=O)c1ccc(cc1)c1cc2c3c(c1)C(C)(C)c1c4N3c3c(C2(C)C)cc(cc3C(c4cc(c1)c1ccc(cc1)C(=O)O)(C)C)c1ccc(cc1)C(=O)O,Cu,25.17564,11.67234,25.17564,large pore,0.7135582563394549,0.04856512141280353,1.3076449191911415e-07,36.96223196224562,1
AVAQAP,OC(=O)c1ccc(cc1)C(=O)O,Nd,2.40942,1.50209,2.40942,nonporous,0.7800868381431746,0.46511627906976744,0.07290051846343747,51.65712006322369,18
AVAQIX,OC(=O)c1ccncc1,Cd,5.44587,2.26348,5.42418,nonporous,0.39562553997702105,0.2506172839506173,0.0031729079959513925,172.03002303125413,69
AVAXIF,OC(=O)[C@H]([C@@H](C(=O)O)CC(=O)O)CC(=O)O,Pb,1.91106,1.11136,1.86818,nonporous,0.4,1.0,0.0,1.680969130803726,71
AVESAW,[nH]1cnnc1,Cd,3.16277,1.6353,3.03254,nonporous,0.4,1.0,0.0,13.962921730707887,72
AVUCEA,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Co,6.42752,3.7088,6.42391,small pore,0.8524297413715904,0.46929824561403505,0.017200440997100712,271.88901967640294,55
AVUKUY,c1ccc(nc1)c1ccccn1,Mn,1.89286,1.28422,1.6827,nonporous,0.7000201757696347,0.018789144050104383,0.0034226931397641253,8.262765120307204,225
AVULAF,c1ccc(nc1)c1ccccn1,Mn,1.89932,1.28029,1.68765,nonporous,0.6845644562292699,0.018789144050104383,0.0034226931397641253,8.263152539179515,225
AWAROF,Nc1nnc([nH]1)N,Zn,4.94584,4.57783,4.94584,medium pore,0.38540503605363485,1.0,0.0,1.9995331658285709,77
AWIBEP,OC(=O)c1cc(N)c(cc1N)C(=O)O,Lu,2.2796,0.84707,2.27187,nonporous,0.0,1.0,0.0,0.991646053110889,79
AXICOB,CCO[P@@](=O)(c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)P(=O)(O)O)c1ccc(cc1)[P@@](=O)(OCC)O)O,Cu,9.68612,9.39764,9.68612,large pore,0.40164323999054785,0.21052631578947367,0.03118908382066277,3.5270411830747688,61
AXIMUP,[O-][n+]1ccc(cc1)CCc1cc[n+](cc1)[O-],La,5.37395,3.20079,5.32146,small pore,0.4,1.0,0.0,3.379933091679821,83
AXINAX01,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Co,17.39442,12.31705,17.38994,large pore,0.5152518488015612,0.3216374269005848,0.004167186818030727,187.7116175282478,55
AXINIF,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Co,9.61893,8.65143,9.60699,large pore,0.47660175219686784,0.3070175438596491,0.002338362861125833,179.1713821026893,55
AXULEM,Sc1cc(cc(c1)C(=O)O)C(=O)O,Cd,12.20276,11.17828,12.20276,large pore,0.920695707381587,0.1345679012345679,0.00014597376322571554,93.21592585818472,69
AYABAD,OC(=O)c1cccc(n1)C(=O)O,Ce,3.58929,1.24289,1.8585,nonporous,0.7780069811216319,0.09302325581395349,0.0023453460931908894,7.11837621148806,17
AYOREN,OC(=O)c1ccc(s1)C(=O)O,Cd,3.4916,1.46988,3.4916,nonporous,0.0,1.0,0.0,0.8243221041986182,87
AZAVUU,OC(=O)c1ccc(cc1)c1c(c2ccc(cc2)C(=O)O)c(c2ccc(cc2)C(=O)O)c(c(c1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,3.18246,1.86598,2.79114,nonporous,0.4359889247550362,0.3443708609271523,0.008562778588897252,258.371629745054,1
AZILEA,OC(=O)C1CCN(CC1)CP(=O)(O)O,Pr,3.60514,2.00081,3.20915,nonporous,0.4,1.0,0.0,2.6310046183512514,89
AZOCAU,OC(=O)/C=C/C(=O)O,Pr,1.87562,0.69466,1.62175,nonporous,0.0,1.0,0.0,0.9955738046217558,91
BABRII,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,16.97086,10.91918,16.97086,large pore,0.6884306499747543,0.4667258207630879,0.0019266065696810207,453.61813278825065,3
BAFORM,OC=O,Ba,1.48296,0.81186,1.48245,nonporous,0.0,1.0,0.0,0.9996491763592582,95
BAFQUW,OC(=O)c1cc2[nH]cnc2cc1C(=O)O,Pr,2.15191,0.87351,2.14153,nonporous,0.658521790300785,0.049019607843137254,0.0,4.080078386185142,96
BALFAV02,n1ccc(cc1)c1ccncc1,Mo,3.30887,2.05502,3.30887,nonporous,0.9999999999999999,1.0,0.03571428571428571,6.24654918869666,99
BALMUW01,OC(=O)C(=O)O,Ba,1.54328,0.74376,1.54328,nonporous,0.4,1.0,0.0,7.99289723055222,97
BALZEW,OC(=O)C(CC(=O)O)(CC(=O)O)O,Cs,1.53015,0.59794,1.5239,nonporous,0.0,1.0,0.0,0.999540971256372,101
BAMNAH,CC(c1[nH]nc(n1)C(C)C)C,Cu,9.39866,8.82369,9.39866,large pore,0.4,1.0,0.0,3.546103217053028,102
BARMAL,OP(=O)(c1ccc(cc1)C(c1ccc(cc1)P(=O)(O)O)(c1ccc(cc1)P(=O)(O)O)c1ccc(cc1)P(=O)(O)O)O,Zr,4.95858,4.29121,4.94499,medium pore,0.4,1.0,0.0,2.660782224982208,105
BASHEJ,N#CNC#N,Co,7.22594,4.25266,7.22552,medium pore,0.4,1.0,0.0,14.993817937143884,82
BAXFIR02,n1ncn(c1)NNn1cnnc1,Fe,4.03285,3.42273,4.0125,small pore,0.4,1.0,0.0,3.999922727591456,109
BAYQAU03,C1=NCC=N1,Cd,2.07973,1.23207,2.06553,nonporous,0.4,1.0,0.0,6.999057958137219,112
BAYQAU11,c1ncc[nH]1,Cd,2.02271,1.23006,1.81486,nonporous,0.35371462736220566,1.0,0.0,1.9996735260231933,111
BAZGAM,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Cu,37.827,24.24606,33.62162,large pore,0.5006347175980501,0.38852097130242824,0.010139260008014576,299.4186354360488,1
BAZJET,[nH]1nnc(n1)c1ccc2c(c1)ccc(c2)c1[nH]nnn1,Mn,12.37206,12.02516,12.37206,large pore,0.700058666724494,0.027139874739039664,0.00024767849965286377,11.522934714752113,225
BECDAP,O=N(=O)[C@H]1C=C(N(=O)=O)C(=O)C(=C1O)N(=O)=O,K,1.41237,0.7605,1.31274,nonporous,1.0,0.75,0.5357142857142857,4.960567164046264,115
BEDHOJ,OC(=O)c1ccc2c(c1)[nH]cn2,Ni,4.76295,4.41775,4.75942,medium pore,0.0,1.0,0.0,0.9999999254220489,117
BEDJEA,OC(=O)CCCCC(=O)O,U,2.02721,1.16446,2.01308,nonporous,0.9999999999999999,0.75,0.0,2.7042628935378006,63
BEPNIV,C[C@@H](C(=O)O)NCc1ccncc1,Zn,8.14408,8.04135,8.14086,large pore,0.5603414905865021,0.17123287671232876,0.017420878601795,23.357278536614153,128
BERQAS,OC(=O)c1ccc(c(c1N(=O)=O)N(=O)=O)C(=O)O,Cd,5.34212,3.38013,5.33439,small pore,0.7032846381324513,0.018518518518518517,8.766811398100069e-05,12.224013360149957,69
BETFAJ,OC(=O)c1ccc(cc1)/C=N/c1cc(cc(c1)C(=O)O)C(=O)O,Sm,4.50694,2.38526,4.46132,nonporous,0.4890295975037929,0.11111111111111112,0.0,8.266466900538466,16
BEWCUD,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)/C/1=C/2\C=CC(=N2)/C(=c/2\cc/c(=C(\C3=N/C(=C(\c4[nH]c1cc4)/c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)/C=C3)/c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)/[nH]2)/c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,10.58965,8.54149,9.65044,large pore,0.7060801952578284,0.05412599822537711,4.709564472944975e-06,50.93569549739553,3
BEXRIG,N#CNC#N,Ni,8.16514,5.60091,8.16514,medium pore,0.4,1.0,0.0,7.993997246500969,129
BEYKEX,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,U,5.04379,2.77578,4.98571,small pore,0.5189448585719022,0.0958904109589041,0.0,5.822429359960504,451
BICPUA,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Yb,12.14124,8.92134,12.14,large pore,0.5459004865307978,0.6136363636363636,0.018062665304893557,23.68909957782911,370
BIFNOW,OC(=O)C(=O)O,Th,7.5683,6.09082,7.49219,medium pore,0.0,1.0,0.0,0.9979684045395673,131
BIFSUF,n1ccc(cc1)c1ccncc1,Zn,3.2935,2.07546,3.2935,nonporous,0.5622498909255391,0.15753424657534246,0.07974153949184622,20.34496912183293,128
BINSOJ,[nH]1nnc(n1)/C=C/c1[nH]nnn1,Na,1.34982,0.69993,1.34982,nonporous,0.0,1.0,0.0,0.9980175823692266,134
BIPXIK,OC(=O)c1ccncc1,Co,6.51335,4.28625,6.51335,medium pore,0.47308228461049795,0.29970760233918126,0.0029240296476139302,176.25308855058566,55
BIQNUN,OC(=O)c1c(Br)c(Br)c(c(c1Br)Br)C(=O)O,Ho,2.714,1.06237,2.714,nonporous,0.0,1.0,0.0,0.8697943900442656,135
BIXVEM,n1ncc([nH]1)c1cc(cc(c1)c1c[nH]nn1)c1cnn[nH]1,Cu,15.62938,9.70687,15.62208,large pore,0.4,1.0,0.0,1.9999928485997078,141
BODPAN,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.00022,5.27879,10.96834,medium pore,0.710659179343208,0.5706401766004415,0.004492508739350556,449.63206614100176,1
BOHWUS,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zr,18.51108,12.44368,18.50375,large pore,0.6862558533434637,0.5393258426966292,0.05563081708464257,80.36368313602983,143
BOHXED,OC(=O)c1[nH]nc(c1)C(=O)O,Zr,5.92037,3.45236,5.7603,small pore,0.4,1.0,0.0,2.9965591806781644,144
BOHXIH,OC(=O)/C=C/C(=O)O,Zr,7.57568,3.35709,7.57568,small pore,0.4,1.0,0.0,3.901888757626999,142
BOJLOC,[nH]1nnc(n1)Nc1[nH]nnn1,Mn,1.73551,0.83287,1.73373,nonporous,0.0,1.0,0.0,0.9999996565393564,145
BOJYIK,OC(=O)c1ccc(cc1)C(=O)O,Tb,2.82325,1.20848,2.8096,nonporous,0.7545442214637371,0.6395939086294415,0.025959567694359992,108.98010539218055,22
BOJYIK01,OC(=O)c1ccc(cc1)C(=O)O,Tb,2.85372,1.49712,2.85372,nonporous,0.7955576172851876,0.6598984771573604,0.032650581853494544,112.35220190495934,22
BOLPAU,OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,7.55519,5.11681,7.02373,medium pore,0.7488074901227922,0.35581188997338065,0.0003921701495935932,338.741115589885,3
BORBAM,S=C(C(=S)NCC(=O)O)NCC(=O)O,Mn,1.81528,1.02606,1.78326,nonporous,0.7275480769230769,0.03333333333333333,0.0,0.8225825049144329,677
BOVQUZ,OC(=O)c1cc2[nH]cnc2cc1C(=O)O,Zn,2.84686,1.44074,2.84558,nonporous,0.755045850756997,0.023957409050576754,0.0,22.183772312211346,3
BOWDIC,OC(=O)c1ccncc1,Co,7.01096,4.61744,6.97011,medium pore,0.4730829082811223,0.29970760233918126,0.0029240296476139302,176.25351689929727,55
BOWDOI,OC(=O)c1ccncc1,Co,7.17275,4.82036,7.12246,medium pore,0.47307085487887657,0.29970760233918126,0.0029240296476139302,176.24523839599635,55
BOWDUO,OC(=O)c1ccncc1,Co,7.16908,4.78324,7.16908,medium pore,0.4730752305208217,0.29970760233918126,0.0029240296476139302,176.24824366915888,55
BOYTEQ,OC(=O)c1cccc(c1)c1ccncc1,Mn,4.92609,4.59373,4.92609,medium pore,0.6765068570684329,0.16075156576200417,0.0016187084706010492,66.01884325673431,225
BUKLOJ,OC(=O)c1ccc(cc1)C(=O)O,Co,2.08383,0.97097,2.07775,nonporous,0.7955178606811217,0.43859649122807015,0.015423365034415491,257.53915230629156,55
BUKLOJ01,OC(=O)c1ccc(cc1)C(=O)O,Co,2.02578,1.01877,1.92523,nonporous,0.8527308183016653,0.4678362573099415,0.01704231645211524,273.7394894274503,55
BUKTOS,OC(=O)c1c[nH]nc1,Zn,10.84336,5.15775,10.79906,medium pore,0.4,1.0,0.0,8.814781639826908,157
BUPDUM,N[C@H]1NNC(=S)N1,Cu,9.76326,3.29047,9.75377,small pore,0.3794975857716054,1.0,0.0,1.9999909988953837,159
BUSMUZ,n1ccc(cc1)c1ccncc1,La,2.43864,1.41512,2.42059,nonporous,0.0,1.0,0.0,0.99969544270848,161
BUSXAP,OC(=O)Cn1cnc2c1cccc2,Mn,2.90435,2.01025,2.90435,nonporous,0.984739091645232,1.0,0.25,6.5918284459157865,162
BUZKUE,n1ccc(cc1)c1nnn[nH]1,Cu,2.87704,1.68251,2.87704,nonporous,0.5283853458089058,0.3574660633484163,0.01299318143263219,69.1499251476767,56
CAFJIF,OC(=O)[C@H]1CC[C@@](C1(C)C)(C)C(=O)O,Nd,3.26854,1.70106,2.76854,nonporous,0.0,1.0,0.0,0.9992825975426288,167
CAHMON,OC=O,Cd,2.86063,1.55475,2.85998,nonporous,0.4,1.0,0.0,8.997304796588423,15
CAJTOX,ONN(C(N(NO)O)N(NO)O)O,K,1.23289,0.33593,0.88999,nonporous,0.0,1.0,0.0,0.9984037393056472,170
CAKFEB,OC(=O)Cc1ccc(cc1)CC(=O)O,Gd,3.13385,1.65584,3.11336,nonporous,0.4,1.0,0.0,3.6217113954620777,171
CAKWUI,CN1C=C[C@H](C=C1)c1nnn[nH]1,Mn,2.22146,1.1677,2.22146,nonporous,0.0,1.0,0.0,0.862185493351908,173
CAPLOX,OC(=O)c1cc(N)c(cc1N)C(=O)O,Nd,5.71363,2.02986,5.7074,nonporous,0.8128870978510039,0.05426356589147287,0.002467343969827537,6.040302949746475,18
CAVLIW,OC(=O)c1ccc(cc1)P(c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)O)C,Ca,3.43227,1.86256,3.43227,nonporous,0.6362809841354398,0.3644067796610169,0.0,35.37699428271244,66
CAVQOH,OP(=O)(CNCP(=O)(O)O)O,Zn,1.95355,1.14869,1.75867,nonporous,0.6913057110948023,0.06756756756756757,0.02702702702702703,4.15245219747035,116
CAVSOJ,OP(=O)(CN(CP(=O)(O)O)CCCCCCN(CP(=O)(O)O)CP(=O)(O)O)O,La,4.16281,3.03669,4.05573,small pore,0.39869638485950465,1.0,0.0,1.877553245287332,180
CAXTEC,OC(=O)c1c(N)c(N)c(c(c1N)N)C(=O)O,Al,10.87616,5.2725,10.87616,medium pore,0.4,1.0,0.0,2.8552179950432532,184
CAXVII,OC(=O)C1=CC(=O)C(=CC1=O)C(=O)O,Fe,11.60324,10.80974,11.60324,large pore,0.4,1.0,0.0,1.999993618665159,185
CAXWEF,OC(=O)[C@@H]1CC(=O)[C@H](CC1=O)C(=O)O,Fe,8.05534,7.52267,8.05534,medium pore,0.0,1.0,0.0,1.9999979609091216,186
CAYDUD,O(CCc1nnn[nH]1)CCc1nnn[nH]1,Cu,5.16273,4.98367,5.16273,medium pore,0.4,1.0,0.0,11.851527565751542,188
CDCACD01,N#CN=C(N)N,Cd,1.59083,0.90365,1.59083,nonporous,0.0,1.0,0.0,0.9999202261729256,190
CDLGLU12,OC(=O)CC[C@@H](C(=O)O)N,Cd,2.39718,1.36514,2.21203,nonporous,0.9433333333333332,0.631578947368421,0.04444444444444443,10.498642620494456,191
CECKIH,OC(=O)C(=O)O,Zn,5.85932,3.92127,5.85932,small pore,0.4,1.0,0.0,5.994135530456924,193
